candidate_id,batch_id,tahap_seleksi,start_date,end_date,status
C00118,B091,Tes Kesehatan,2026-06-06,2026-06-07,Pass
C00118,B091,Wawancara HR,2026-06-12,2026-06-13,Pass
C00119,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00119,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00119,B092,Tes TPA,2026-09-20,2026-09-21,Pass
C00119,B092,Tes English,2026-09-28,2026-09-29,Completed - Waiting Announcement
C00120,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00120,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00120,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C00120,B091,Tes English,2026-05-26,2026-05-27,Pass
C00120,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C00120,B091,Wawancara HR,2026-06-10,2026-06-11,Pass
C00121,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00122,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00122,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C00122,B090,Tes TPA,2026-01-22,2026-01-23,Pass
C00122,B090,Tes English,2026-01-27,2026-01-28,Pass
C00122,B090,Tes Kesehatan,2026-02-01,2026-02-02,Pass
C00122,B090,Wawancara HR,2026-02-08,2026-02-09,Pass
C00123,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C00124,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00124,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C00124,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C00124,B092,Tes English,2026-09-22,2026-09-23,Completed - Waiting Announcement
C00125,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00125,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C00125,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C00125,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C00126,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00126,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C00126,B090,Tes TPA,2026-01-24,2026-01-25,Fail
C00127,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00127,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C00127,B090,Tes TPA,2026-01-25,2026-01-26,Pass
C00127,B090,Tes English,2026-02-02,2026-02-03,Pass
C00127,B090,Tes Kesehatan,2026-02-08,2026-02-09,Pass
C00127,B090,Wawancara HR,2026-02-16,2026-02-17,Pass
C00128,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00128,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C00128,B091,Tes TPA,2026-05-20,2026-05-21,Pass
C00128,B091,Tes English,2026-05-25,2026-05-26,Pass
C00128,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C00128,B091,Wawancara HR,2026-06-09,2026-06-10,Pass
C00129,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00130,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00130,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00130,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C00130,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C00131,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00132,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00132,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C00132,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C00132,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C00133,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00133,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00133,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C00133,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C00134,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00134,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00134,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C00134,B092,Tes English,2026-09-27,2026-09-28,Completed - Waiting Announcement
C00135,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C00136,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00136,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C00136,B091,Tes TPA,2026-05-20,2026-05-21,Pass
C00136,B091,Tes English,2026-05-28,2026-05-29,Pass
C00136,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C00136,B091,Wawancara HR,2026-06-09,2026-06-10,Pass
C00137,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00137,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C00137,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C00137,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C00138,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C00139,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C00140,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00140,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C00140,B092,Tes TPA,2026-09-15,2026-09-16,Pass
C00140,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C00141,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00142,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00142,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C00142,B091,Tes TPA,2026-05-20,2026-05-21,Pass
C00142,B091,Tes English,2026-05-26,2026-05-27,Pass
C00142,B091,Tes Kesehatan,2026-05-31,2026-06-01,Pass
C00142,B091,Wawancara HR,2026-06-08,2026-06-09,Pass
C00143,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00143,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C00143,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C00143,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C00144,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00145,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00145,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00145,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C00145,B091,Tes English,2026-05-24,2026-05-25,Pass
C00145,B091,Tes Kesehatan,2026-05-30,2026-05-31,Pass
C00145,B091,Wawancara HR,2026-06-04,2026-06-05,Pass
C00146,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00146,B090,Tes Akademik,2026-01-16,2026-01-17,Fail
C00147,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C00148,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00148,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00148,B091,Tes TPA,2026-05-17,2026-05-18,Pass
C00148,B091,Tes English,2026-05-22,2026-05-23,Pass
C00148,B091,Tes Kesehatan,2026-05-28,2026-05-29,Pass
C00148,B091,Wawancara HR,2026-06-04,2026-06-05,Pass
C00149,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C00150,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00150,B090,Tes Akademik,2026-01-16,2026-01-17,Fail
C00151,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00151,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C00151,B092,Tes TPA,2026-09-16,2026-09-17,Pass
C00151,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C00152,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00152,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C00152,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C00152,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C00153,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00154,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00154,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00154,B091,Tes TPA,2026-05-18,2026-05-19,Fail
C00155,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00155,B090,Tes Akademik,2026-01-15,2026-01-16,Fail
C00156,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00156,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C00156,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C00156,B091,Tes English,2026-05-27,2026-05-28,Pass
C00156,B091,Tes Kesehatan,2026-06-01,2026-06-02,Pass
C00156,B091,Wawancara HR,2026-06-07,2026-06-08,Pass
C00157,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00158,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C00159,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00159,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C00159,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C00159,B091,Tes English,2026-05-25,2026-05-26,Pass
C00159,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C00159,B091,Wawancara HR,2026-06-07,2026-06-08,Fail
C00160,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00160,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00160,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C00160,B091,Tes English,2026-05-26,2026-05-27,Pass
C00160,B091,Tes Kesehatan,2026-06-03,2026-06-04,Pass
C00160,B091,Wawancara HR,2026-06-08,2026-06-09,Pass
C00161,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00161,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00161,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C00161,B091,Tes English,2026-05-24,2026-05-25,Pass
C00161,B091,Tes Kesehatan,2026-05-31,2026-06-01,Pass
C00161,B091,Wawancara HR,2026-06-07,2026-06-08,Pass
C00162,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00162,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C00162,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C00162,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C00163,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00163,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C00163,B090,Tes TPA,2026-01-21,2026-01-22,Pass
C00163,B090,Tes English,2026-01-29,2026-01-30,Fail
C00164,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00164,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C00164,B092,Tes TPA,2026-09-16,2026-09-17,Pass
C00164,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C00165,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00165,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00165,B091,Tes TPA,2026-05-16,2026-05-17,Fail
C00166,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00166,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00166,B092,Tes TPA,2026-09-20,2026-09-21,Pass
C00166,B092,Tes English,2026-09-28,2026-09-29,Completed - Waiting Announcement
C00167,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00167,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00167,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C00167,B092,Tes English,2026-09-27,2026-09-28,Completed - Waiting Announcement
C00168,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00169,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C00170,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00171,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00171,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00171,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C00171,B091,Tes English,2026-05-23,2026-05-24,Fail
C00172,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00172,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C00172,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C00172,B090,Tes English,2026-01-31,2026-02-01,Pass
C00172,B090,Tes Kesehatan,2026-02-05,2026-02-06,Pass
C00172,B090,Wawancara HR,2026-02-13,2026-02-14,Pass
C00173,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00173,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C00173,B092,Tes TPA,2026-09-21,2026-09-22,Pass
C00173,B092,Tes English,2026-09-28,2026-09-29,Completed - Waiting Announcement
C00174,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00174,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C00174,B091,Tes TPA,2026-05-17,2026-05-18,Pass
C00174,B091,Tes English,2026-05-25,2026-05-26,Pass
C00174,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C00174,B091,Wawancara HR,2026-06-09,2026-06-10,Pass
C00175,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00175,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C00175,B090,Tes TPA,2026-01-23,2026-01-24,Pass
C00175,B090,Tes English,2026-01-29,2026-01-30,Pass
C00175,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C00175,B090,Wawancara HR,2026-02-10,2026-02-11,Pass
C00176,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00176,B092,Tes Akademik,2026-09-13,2026-09-14,Fail
C00177,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00177,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00177,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C00177,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C00178,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00178,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C00178,B090,Tes TPA,2026-01-20,2026-01-21,Pass
C00178,B090,Tes English,2026-01-28,2026-01-29,Pass
C00178,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C00178,B090,Wawancara HR,2026-02-09,2026-02-10,Pass
C00179,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00179,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C00179,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C00179,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C00180,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00181,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00182,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00183,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00184,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00184,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00184,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C00184,B091,Tes English,2026-05-25,2026-05-26,Pass
C00184,B091,Tes Kesehatan,2026-06-01,2026-06-02,Pass
C00184,B091,Wawancara HR,2026-06-08,2026-06-09,Pass
C00185,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00185,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00185,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C00185,B091,Tes English,2026-05-24,2026-05-25,Pass
C00185,B091,Tes Kesehatan,2026-05-30,2026-05-31,Pass
C00185,B091,Wawancara HR,2026-06-06,2026-06-07,Pass
C00186,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00186,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00186,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C00186,B091,Tes English,2026-05-25,2026-05-26,Pass
C00186,B091,Tes Kesehatan,2026-05-30,2026-05-31,Pass
C00186,B091,Wawancara HR,2026-06-07,2026-06-08,Pass
C00187,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00187,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C00187,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C00187,B090,Tes English,2026-01-30,2026-01-31,Pass
C00187,B090,Tes Kesehatan,2026-02-06,2026-02-07,Pass
C00187,B090,Wawancara HR,2026-02-11,2026-02-12,Pass
C00188,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00188,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C00188,B090,Tes TPA,2026-01-22,2026-01-23,Pass
C00188,B090,Tes English,2026-01-28,2026-01-29,Pass
C00188,B090,Tes Kesehatan,2026-02-02,2026-02-03,Pass
C00188,B090,Wawancara HR,2026-02-08,2026-02-09,Pass
C00189,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00190,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00190,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00190,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C00190,B091,Tes English,2026-05-25,2026-05-26,Pass
C00190,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C00190,B091,Wawancara HR,2026-06-09,2026-06-10,Pass
C00191,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00191,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00191,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C00191,B091,Tes English,2026-05-23,2026-05-24,Pass
C00191,B091,Tes Kesehatan,2026-05-28,2026-05-29,Pass
C00191,B091,Wawancara HR,2026-06-02,2026-06-03,Pass
C00192,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00192,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00192,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C00192,B091,Tes English,2026-05-22,2026-05-23,Pass
C00192,B091,Tes Kesehatan,2026-05-29,2026-05-30,Pass
C00192,B091,Wawancara HR,2026-06-06,2026-06-07,Fail
C00193,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00193,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C00193,B090,Tes TPA,2026-01-20,2026-01-21,Pass
C00193,B090,Tes English,2026-01-25,2026-01-26,Pass
C00193,B090,Tes Kesehatan,2026-02-01,2026-02-02,Pass
C00193,B090,Wawancara HR,2026-02-07,2026-02-08,Pass
C00194,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00194,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C00194,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C00194,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C00195,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00195,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C00195,B092,Tes TPA,2026-09-20,2026-09-21,Pass
C00195,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C00196,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00196,B091,Tes Akademik,2026-05-13,2026-05-14,Fail
C00197,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00197,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00197,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C00197,B091,Tes English,2026-05-23,2026-05-24,Pass
C00197,B091,Tes Kesehatan,2026-05-30,2026-05-31,Pass
C00197,B091,Wawancara HR,2026-06-07,2026-06-08,Pass
C00198,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00198,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C00198,B090,Tes TPA,2026-01-23,2026-01-24,Pass
C00198,B090,Tes English,2026-01-31,2026-02-01,Pass
C00198,B090,Tes Kesehatan,2026-02-07,2026-02-08,Pass
C00198,B090,Wawancara HR,2026-02-14,2026-02-15,Pass
C00199,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00199,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C00199,B090,Tes TPA,2026-01-22,2026-01-23,Fail
C00200,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00200,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00200,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C00200,B091,Tes English,2026-05-27,2026-05-28,Pass
C00200,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C00200,B091,Wawancara HR,2026-06-10,2026-06-11,Pass
C00201,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00201,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C00201,B091,Tes TPA,2026-05-17,2026-05-18,Pass
C00201,B091,Tes English,2026-05-25,2026-05-26,Fail
C00202,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00202,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C00202,B091,Tes TPA,2026-05-17,2026-05-18,Pass
C00202,B091,Tes English,2026-05-24,2026-05-25,Pass
C00202,B091,Tes Kesehatan,2026-05-31,2026-06-01,Pass
C00202,B091,Wawancara HR,2026-06-08,2026-06-09,Pass
C00203,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00204,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C00205,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00205,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C00205,B090,Tes TPA,2026-01-25,2026-01-26,Pass
C00205,B090,Tes English,2026-01-31,2026-02-01,Pass
C00205,B090,Tes Kesehatan,2026-02-07,2026-02-08,Pass
C00205,B090,Wawancara HR,2026-02-14,2026-02-15,Pass
C00206,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00206,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C00206,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C00206,B091,Tes English,2026-05-25,2026-05-26,Pass
C00206,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C00206,B091,Wawancara HR,2026-06-07,2026-06-08,Fail
C00207,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00207,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C00207,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C00207,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C00208,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00208,B090,Tes Akademik,2026-01-17,2026-01-18,Fail
C00209,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00210,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00211,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00211,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C00211,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C00211,B092,Tes English,2026-09-27,2026-09-28,Completed - Waiting Announcement
C00212,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00212,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C00212,B090,Tes TPA,2026-01-23,2026-01-24,Pass
C00212,B090,Tes English,2026-01-28,2026-01-29,Fail
C00213,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00213,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00213,B092,Tes TPA,2026-09-20,2026-09-21,Pass
C00213,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C00214,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00214,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C00214,B091,Tes TPA,2026-05-20,2026-05-21,Pass
C00214,B091,Tes English,2026-05-25,2026-05-26,Pass
C00214,B091,Tes Kesehatan,2026-06-01,2026-06-02,Pass
C00214,B091,Wawancara HR,2026-06-07,2026-06-08,Pass
C00215,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00215,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C00215,B090,Tes TPA,2026-01-21,2026-01-22,Pass
C00215,B090,Tes English,2026-01-29,2026-01-30,Fail
C00216,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00216,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C00216,B092,Tes TPA,2026-09-16,2026-09-17,Pass
C00216,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C00217,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00217,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C00217,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C00217,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C00218,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00218,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C00218,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C00218,B091,Tes English,2026-05-24,2026-05-25,Pass
C00218,B091,Tes Kesehatan,2026-05-29,2026-05-30,Pass
C00218,B091,Wawancara HR,2026-06-04,2026-06-05,Pass
C00219,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C00219,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C00219,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C00219,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C00220,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00220,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C00220,B091,Tes TPA,2026-05-17,2026-05-18,Pass
C00220,B091,Tes English,2026-05-23,2026-05-24,Pass
C00220,B091,Tes Kesehatan,2026-05-29,2026-05-30,Pass
C00220,B091,Wawancara HR,2026-06-05,2026-06-06,Pass
C00221,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C00222,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C00223,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00223,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C00223,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C00223,B090,Tes English,2026-01-29,2026-01-30,Pass
C00223,B090,Tes Kesehatan,2026-02-05,2026-02-06,Pass
C00223,B090,Wawancara HR,2026-02-12,2026-02-13,Fail
C00224,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C00224,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C00224,B090,Tes TPA,2026-01-22,2026-01-23,Pass
C00224,B090,Tes English,2026-01-30,2026-01-31,Pass
C00224,B090,Tes Kesehatan,2026-02-05,2026-02-06,Pass
C00224,B090,Wawancara HR,2026-02-11,2026-02-12,Pass
C00225,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C00225,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C00225,B091,Tes TPA,2026-05-20,2026-05-21,Pass
